spotify_id,name,artists,country,popularity,danceability,energy,loudness,acousticness,instrumentalness,valence,tempo,mood
45IUYdyKVvCpS7qKykpUpL,Diva,Sharmoofers,EG,55,0.801,0.821,-7.657,0.047,0.0,0.548,95.036,energetic
4I4G0LD277PWvfblYtSf91,Needle (feat. Drake),"Nicki Minaj, Drake",CA,85,0.807,0.593,-7.304,0.316,0.00083,0.323,110.001,neutral
2IDf0IZ9dfw0uDYV2n1bJc,DEJA VU,"Luan Santana, Ana Castela",worldwide,87,0.572,0.573,-6.028,0.195,0.0,0.468,141.935,neutral
5UsZaGons0ZlGwsex1TxIX,Just A Dream - Coke Studio Fusion Mix,"Nelly, Sherine",EG,53,0.671,0.746,-6.495,0.0553,0.0,0.635,93.004,energetic
2sYFUcurlISdHlAsnYCEgD,Me Leva Pra Casa / Escrito Nas Estrelas / Saudade - Ao Vivo,Lauana Prado,worldwide,85,0.629,0.805,-4.158,0.242,0.0,0.589,124.041,energetic
7mXuWTczZNxG5EDcjFEuJR,LADY GAGA,"Peso Pluma, Gabito Ballesteros, Junior H",worldwide,91,0.646,0.736,-7.118,0.216,0.0,0.873,140.098,happy
2yzshFeBIwH8tWIqHEFLeD,un x100to,"Grupo Frontera, Bad Bunny",worldwide,84,0.571,0.72,-4.089,0.213,0.0,0.542,83.827,neutral
25OeKzcqakFPaJlXHPE5lm,Primera Cita,Carin Leon,worldwide,85,0.535,0.395,-7.805,0.597,6.78e-05,0.488,157.795,neutral
1k255f17DRuRbGrfz5Ifmd,wherever u r (ft. V of BTS),"UMI, V",worldwide,79,0.69,0.52,-8.072,0.794,3.92e-05,0.225,105.005,neutral
6qn9YLKt13AGvpq9jfO8py,We Found Love,"Rihanna, Calvin Harris",worldwide,85,0.734,0.766,-4.485,0.025,0.00138,0.6,127.986,energetic
3qQbCzHBycnDpGskqOWY0E,Ella Baila Sola,"Eslabon Armado, Peso Pluma",worldwide,84,0.668,0.758,-5.176,0.483,1.89e-05,0.834,147.989,happy
7F5oktn5YOsR9eR5YsFtqb,New Year’s Day,Taylor Swift,US,76,0.661,0.151,-12.864,0.921,0.0,0.23,94.922,sad
0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,ABBA,GB,85,0.543,0.87,-6.514,0.358,0.000939,0.754,100.804,happy
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,GB,83,0.709,0.824,-8.824,0.207,0.000307,0.867,118.818,happy
7rglLriMNBPAyuJOMGwi39,Cold Heart - PNAU Remix,"Elton John, Dua Lipa, PNAU",CA,70,0.795,0.8,-6.32,0.0354,7.25e-05,0.934,116.032,happy
4RY96Asd9IefaL3X4LOLZ8,In Da Club,50 Cent,CA,75,0.902,0.72,-2.776,0.26,0.0,0.805,90.059,happy
3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,CA,82,0.749,0.491,-9.655,0.02,0.00899,0.536,119.528,neutral
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Kesha,CA,83,0.755,0.837,-2.718,0.0991,0.0,0.714,120.028,happy
3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,CA,88,0.761,0.525,-6.9,0.44,6.7e-06,0.531,80.87,neutral
1ACFweuuvf6MHtptObgreR,Giving Me,Jazzy,GB,78,0.735,0.651,-9.25,0.329,0.000205,0.476,127.07,neutral
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Outkast,GB,82,0.727,0.974,-2.261,0.103,0.000532,0.965,79.526,happy
3IX0yuEVvDbnqUwMBB3ouC,bad idea right?,Olivia Rodrigo,GB,87,0.627,0.879,-3.446,0.00193,6.87e-06,0.748,129.979,happy
44MuEHdlociG8KjhPhOVw5,Padam Padam,Kylie Minogue,GB,74,0.744,0.621,-7.931,0.216,0.00119,0.701,128.105,happy
1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,Beyoncé,GB,83,0.78,0.689,-5.668,0.0368,9.69e-06,0.642,115.042,love/romance
6I9VzXrHxO9rA9A5euc8Ak,Toxic,Britney Spears,GB,83,0.774,0.838,-3.914,0.0249,0.025,0.924,143.04,happy
0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),"Flo Rida, T-Pain",GB,82,0.918,0.609,-5.64,0.0928,0.0,0.304,128.008,neutral
7a4fFS88i5CiAn3zCkfoGk,Mesh Shayfenhom ( Coke Studio Egypt 2023 ),"Hassan El Shafei, Bosy, Double Zuksh",EG,58,0.741,0.905,-3.336,0.157,1.13e-06,0.668,124.008,energetic
73m3OYU7lG7irNbFjNipwF,Confetti,Charlotte Cardin,CA,63,0.798,0.496,-5.825,0.539,1.21e-06,0.448,111.055,neutral
4qmG24ebshLXtKu9HIShBP,Lace It (with Eminem & benny blanco),"Juice WRLD, Eminem, benny blanco",US,82,0.773,0.597,-7.138,0.194,0.0,0.305,160.101,neutral
6XbtvPmIpyCbjuT0e8cQtp,Columbia,Quevedo,worldwide,90,0.668,0.712,-5.927,0.369,2.13e-05,0.264,100.02,energetic
2TkmosdPkJXcjhvMzscrYP,Bi Saraha,Abeer Nehme,EG,54,0.523,0.531,-5.629,0.675,0.0,0.263,148.066,neutral
7yDHHVKLbvDmVw1XXhDDIO,Pehle Bhi Main,"Vishal Mishra, Raj Shekhar",worldwide,87,0.413,0.406,-10.23,0.768,2.22e-06,0.281,76.944,neutral
4pCbJC43j3gSqG6Fen6upD,Hey Driver (feat. The War and Treaty),"Zach Bryan, The War and Treaty",US,83,0.583,0.351,-5.836,0.494,0.0,0.462,79.014,neutral
3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,Eminem,GB,87,0.949,0.661,-4.244,0.0302,0.0,0.76,104.504,happy
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",GB,87,0.808,0.745,-5.26,0.145,0.0,0.829,165.995,happy
3gAYSjeXZ5XbicBFX5G0Ya,Hatwhashna,Tamer Ashour,EG,58,0.676,0.84,-4.857,0.265,0.0,0.88,171.962,happy
72v1J97VEDEoAq66SQW0yh,Entrapreneur,Central Cee,GB,73,0.724,0.711,-8.152,0.314,0.0,0.765,142.938,happy
0ZoHHROTzwIYeNAHRPedTY,Driving Home for Christmas,Chris Rea,GB,75,0.603,0.705,-7.547,0.556,0.000123,0.89,90.12,happy
18uSfZqFBxQFi8CsXOIbhy,DJ Play A Christmas Song,Cher,GB,83,0.533,0.76,-7.256,0.157,0.0,0.466,133.916,neutral
0NRCKDMBB0RB9vKWO9ePY1,Masr7ya,Marwan Pablo,EG,59,0.782,0.495,-7.419,0.502,0.000582,0.5,116.986,neutral
7n7VsX3sv66znBwA8b5uhp,Here Comes Santa Claus (Right Down Santa Claus Lane),Elvis Presley,CA,85,0.575,0.236,-16.982,0.968,0.0178,0.829,79.576,calm
6pVW5LRWgeLaHudxauOTJU,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,worldwide,86,0.666,0.841,-3.592,0.613,0.0,0.84,128.706,happy
3AymrUApW5JKKaNrHQhcBG,Thank God It's Christmas - 2011 Remaster,Queen,worldwide,75,0.304,0.42,-8.882,0.215,0.0,0.328,86.269,neutral
1N1ZpYUJc9fwrqk53FGgWv,Santa's Coming for Us,Sia,worldwide,87,0.547,0.814,-6.191,0.0215,0.0,0.724,92.986,happy
4MrfQL4TYQXJBlZYpAHTuE,"Baby, It's Cold Outside",Dean Martin,US,83,0.469,0.196,-16.093,0.882,0.0,0.537,130.036,calm
1Wf14bTyb6UeKojy8ykPYm,Happy Holiday / The Holiday Season,Andy Williams,US,72,0.462,0.402,-13.792,0.825,0.0,0.7,148.956,neutral
15sxLiiChE5dCW3Y756oas,I Saw Mommy Kissing Santa Claus,The Jackson 5,US,83,0.583,0.712,-8.222,0.263,1.02e-06,0.614,128.897,neutral
5P8Xvy5tzhmfyfA6GplQ8h,I Want a Hippopotamus for Christmas (Hippo the Hero),Gayla Peevey,US,83,0.853,0.338,-9.124,0.832,0.00602,0.927,113.881,calm
0hvN2v6fAcB6xWyW7UaooA,(There's No Place Like) Home for the Holidays - 1959 Version,Perry Como,US,70,0.478,0.341,-12.556,0.897,0.0,0.474,143.736,calm
3pdQTWpq09XCBosbTtYIiZ,Winter Wonderland - Remastered,Bing Crosby,US,74,0.589,0.232,-13.633,0.835,0.0,0.53,126.626,calm
7faDzZnZYqTyYThx2sbHVQ,Mistletoe And Holly - Remastered 1999,Frank Sinatra,US,81,0.607,0.103,-14.405,0.804,0.0,0.341,110.378,calm
5eK52eAjFLLBNhOUIuBnBe,What Christmas Means To Me,Stevie Wonder,GB,80,0.524,0.612,-8.053,0.202,0.0,0.768,82.226,happy
1OjmlSFuzYflWjSMTCyTJv,Like It's Christmas,Jonas Brothers,worldwide,87,0.725,0.571,-6.007,0.0183,0.0,0.61,146.035,love/romance
4avS0JzBDIgK3ypvH23ztg,El Halal - Remastered,Marwan Pablo,EG,57,0.702,0.807,-5.811,0.0288,0.0232,0.273,120.968,energetic
6JIL1FI26WjTEnHZbOHXzZ,كده كده بايظه,"Mahmoud El Esseily, Aly Fathalla",EG,63,0.892,0.966,-2.094,0.0524,0.00288,0.881,115.013,happy
6CU68VwcV10VfulVQMfj3X,Ana Negm,Cairokee,EG,63,0.68,0.487,-9.639,0.767,0.000332,0.26,91.966,neutral
3CWq0pAKKTWb0K4yiglDc4,You’re Losing Me (From The Vault),Taylor Swift,worldwide,93,0.747,0.391,-13.767,0.529,0.003,0.195,102.984,sad
0rHToGels2lt8Y0mCYoF90,Deck The Halls,Nat King Cole,US,87,0.684,0.437,-10.522,0.742,1.58e-05,0.964,107.607,neutral
3uoEYlI1c6eipUfl7SZ0JI,Be the One,It's Nique,GB,54,0.719,0.686,-6.588,0.0197,0.0,0.218,98.759,neutral
6j3wDNKqEeZ6QwPtCcpJX8,Stop Giving Me Advice (with Jack Harlow & Dave),"Lyrical Lemonade, Jack Harlow, Dave",GB,77,0.641,0.681,-4.888,0.504,2.69e-05,0.896,101.429,happy
2rTyn90zxRJdSRxy7ptEEb,DDDD,Marwan Pablo,EG,59,0.78,0.644,-7.519,0.116,2.41e-06,0.0661,145.015,neutral
0e1cVY5ohnuf88WZD8rRet,Daheya,Marwan Pablo,EG,59,0.431,0.603,-7.602,0.282,0.0,0.215,78.25,neutral
6AQ9jCRVpOHBbNslEm3ndk,Ich Liebe Es,"Marwan Pablo, A.L.A",EG,59,0.897,0.658,-6.059,0.301,0.00166,0.739,115.055,happy
4tHqQMWSqmL6YjXwsqthDI,Carol of the Bells,"Mykola Dmytrovych Leontovych, John Williams",CA,83,0.418,0.106,-22.507,0.994,0.0292,0.8,46.718,calm
6V2JPFiAeqfZjM3A8VNr5q,Santa Tell Me - Naughty Version,Ariana Grande,worldwide,56,0.664,0.665,-5.198,0.057,0.0,0.496,96.055,neutral
6zL7sXQy6zInyS6DEKwjfW,Arab Bricks,"Drei, Arta, Koorosh, Rick Ross, Gucci Mane, It's Different",CA,58,0.792,0.594,-8.86,0.161,6.88e-06,0.758,130.007,love/romance
4ApCig0GTR4IEp7Ijsyo3r,Arjan Vailly,"Manan Bhardwaj, Bhupinder Babbal",worldwide,81,0.532,0.825,-3.239,0.241,0.0,0.878,75.723,happy
3npe0zZwMvwPDrDy3ounLl,AMAN (Intro),Marwan Pablo,EG,58,0.631,0.714,-7.901,0.0299,5.93e-05,0.288,87.013,energetic
1WTdZjiHI4vYnENXLn69x0,Are You Gone Already,Nicki Minaj,US,0,0.557,0.196,-14.377,0.88,0.00158,0.154,157.577,sad
1fKT7RUtOf4xNEqctEFe5L,Barbie Dangerous,Nicki Minaj,US,0,0.86,0.74,-7.687,0.342,0.0,0.83,150.068,happy
44gmXwbdHjwQsQvsiraj14,Let Me Calm Down (feat. J. Cole),"Nicki Minaj, J. Cole",US,0,0.765,0.591,-5.414,0.482,6.94e-06,0.471,95.538,neutral
5iHC401tsNlJRY46ECSYbo,Beep Beep,Nicki Minaj,US,0,0.738,0.547,-7.677,0.0677,0.00684,0.284,83.049,neutral
7aWeQwHSMD6TzPOepi1tlb,Fallin 4 U,Nicki Minaj,US,0,0.672,0.528,-6.242,0.0661,4.23e-05,0.283,83.968,neutral
0ZhPWSfAKzeVQbRG08E1iI,Big Difference,Nicki Minaj,US,0,0.858,0.617,-5.603,0.351,4.6e-05,0.574,139.923,neutral
7omJfT9s6V2IpQNBYyq5C8,MY HOUSE,Beyoncé,US,81,0.494,0.849,-6.438,0.0748,0.00152,0.512,181.428,neutral
2Uhe3lCZUHxJqxjoInQTzK,Ooh La La,Juliera,GB,67,0.698,0.703,-5.544,0.29,0.0,0.237,106.544,energetic
4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,worldwide,89,0.357,0.425,-7.301,0.584,0.0,0.27,102.078,neutral
0izKRFFUPvOctUpMVo9XIN,Melodies,Marwan Pablo,EG,54,0.814,0.52,-9.345,0.318,1.51e-05,0.403,80.015,neutral
5Q2P43CJra0uRAogjHyJDK,"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge, Meghan Trainor",GB,80,0.583,0.572,-4.776,0.738,0.0,0.684,113.998,neutral
5TQ63L2AswXG5qki6l8OP1,Ala3ib (Skit),Marwan Pablo,EG,52,0.665,0.725,-6.66,0.482,0.0,0.822,195.83,happy
5Ber68jZ7ytegr2UISEdb7,Santa Claus Is Coming to Town,Michael Bublé,CA,69,0.594,0.389,-7.109,0.785,0.0,0.396,122.331,calm
1hZsWUnLbqRw09jLAMQSsb,CLASSY 101,"Feid, Young Miko",worldwide,59,0.858,0.665,-4.772,0.126,0.0,0.659,100.09,love/romance
2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver",CA,88,0.684,0.671,-4.392,0.189,2.37e-05,0.156,88.048,neutral
2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),"Metro Boomin, The Weeknd, 21 Savage",CA,91,0.715,0.62,-6.005,0.417,0.0,0.172,97.95,neutral
5KD6AEm19QnMbfWpfoOHMl,Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,US,92,0.793,0.512,-9.319,0.186,3.81e-05,0.0662,109.994,neutral
2HbKqm4o0w5wEeEFXm2sD4,Money Trees,"Kendrick Lamar, Jay Rock",US,83,0.716,0.531,-7.355,0.0703,0.0,0.344,71.994,neutral
2JC0wQp9gReNOxKKd75kzh,HANET (Outro),Marwan Pablo,EG,45,0.514,0.414,-9.249,0.527,0.00343,0.0377,99.91,neutral
7to68V64Cu6zk0UDo5tyw3,Confidence,Ocean Alley,GB,80,0.59,0.562,-9.607,0.0637,0.0,0.561,140.835,neutral
15lgnDg0wa4gXWpts60aOF,7OB KHENA2,Marwan Moussa,EG,62,0.807,0.526,-8.941,0.0747,4.86e-05,0.65,141.051,love/romance
5o7YSTsbNeo98lSacuNIi5,Salt El Zein - صلاة الزين,Double Zuksh,EG,61,0.775,0.655,-4.017,0.0384,0.000599,0.24,130.019,neutral
1a92SdpdJ77U1sjEOOi5OC,Wahshteeny,Amir Eid,EG,60,0.958,0.549,-8.745,0.313,8.7e-06,0.875,124.024,love/romance
169egMVYoofE1MsW3rd2tA,Chooky - Busta Rhymes,"O.T, Busta Rhymes, Elesia Iimura",GB,62,0.851,0.782,-7.156,0.0367,1.44e-05,0.595,95.983,energetic
00iZxf2j4qUqsSa7HOngwZ,جوب,Muslim,EG,59,0.811,0.868,-8.457,0.168,0.0,0.779,99.976,happy
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys,GB,90,0.691,0.631,-6.478,0.0483,1.13e-05,0.8,92.004,happy
2BMlZ6PzoAU90qm8yIGWMK,Konty Olely,Mohammed Saeed,EG,0,0.66,0.24,-14.745,0.94,0.083,0.368,139.932,calm
3eP13S8D5m2cweMEg3ZDed,Virginia Beach,Drake,CA,86,0.402,0.514,-7.322,0.106,0.0,0.2,120.009,neutral
21vc2kQZMS00cAyNT82a1M,Vultures,"¥$, Kanye West, Ty Dolla $ign, Bump J",worldwide,72,0.712,0.554,-6.982,0.157,0.0,0.535,146.086,neutral
71BqAINEnezjQfxE4VuJfq,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,US,91,0.629,0.413,-13.178,0.345,7.62e-05,0.306,77.983,neutral
5etN0BsaiQlp0D6ltU4BX7,Liquor & Cigarettes (feat. ArrDee),"Chase & Status, Hedex, ArrDee",GB,63,0.589,0.978,-0.239,0.0505,0.0,0.649,175.017,neutral
5JtRiVuQRKqoEfueP1FVvU,ليلى - كايروكي من الاستوديو,Cairokee,EG,60,0.688,0.387,-12.534,0.684,0.000183,0.328,99.998,calm
2ut4BOQSqxLpcX5MtPjzYa,Evil Ways (feat. J. Cole),"Drake, J. Cole",CA,77,0.56,0.784,-5.304,0.0508,0.0,0.25,78.161,neutral
4NioO5R9sHEZh4cGzMHyNt,Say Don't Go (Taylor's Version) (From The Vault),Taylor Swift,US,90,0.626,0.547,-8.285,0.0656,1.67e-05,0.192,109.946,neutral
0GODLE3kvy2viqoL9uEfFv,L'Amérique pleure,Les Cowboys Fringants,CA,65,0.64,0.684,-6.463,0.151,0.0,0.638,102.026,love/romance
3ChV0OY2OMofstepo4uVXy,Les étoiles filantes,Les Cowboys Fringants,CA,64,0.653,0.622,-8.274,0.354,0.0,0.53,129.893,neutral
4FZo09igw1H07NRrt35YMZ,Sur mon épaule,Les Cowboys Fringants,CA,64,0.525,0.421,-8.306,0.542,0.0,0.42,147.997,neutral
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,worldwide,94,0.822,0.711,-4.943,0.179,1.46e-05,0.934,102.984,happy
5Mc8XDfGQCMkOEZm9rS1cE,Red Button,Drake,US,67,0.455,0.707,-5.765,0.155,0.0,0.393,114.47,neutral
2Mph2Rvl5kVg0MYtfV60wZ,The Shoe Fits,Drake,US,67,0.354,0.79,-6.758,0.291,0.0,0.652,74.179,neutral
0ZB5pdrM1leH58IgokDPZM,Stories About My Brother,Drake,US,67,0.65,0.839,-4.428,0.572,7.12e-05,0.846,87.39,happy
5vcpFz41FIfgTjv7wbrXVk,Toune d'automne,Les Cowboys Fringants,CA,61,0.571,0.378,-9.172,0.183,0.0,0.366,78.379,neutral
3Xy4JokxMKrTP7OxKEXBWi,Sawwah,Muhab,EG,60,0.916,0.799,-5.363,0.374,2.09e-05,0.878,134.983,happy
4oEf84vBYVftf6KmZexhVo,Northern Attitude (with Hozier),"Noah Kahan, Hozier",US,79,0.486,0.64,-8.027,0.136,7.58e-05,0.289,122.017,neutral
1jLVSavLHTeEixX6CIxqQR,Nice to meet you (feat. Central Cee),"PinkPantheress, Central Cee",GB,76,0.701,0.781,-6.577,0.0264,0.000833,0.546,148.299,energetic
5ltxZlXp4kBQHSPjqbjJ8Q,"Rajieen (feat. Saif Safadi, Dana Salah, Ghaliaa, Afroto, NORDO, Shroof, A5rass - الاخرس, Issam Alnajjar, Balti, Amir Eid, Wessam Qutob, Dina El Wedidi, Bataineh, Omar Rammal, Alyoung, Randar, Vortex, Smallx, A.L.A, Fuad Gritli, Donia Wael, zeyne, Marwan Moussa, Marwan Pablo & Dafencii)","Rajieen, Saif safadi, Dana Salah, Ghaliaa, Afroto, NORDO, Shroof, A5rass - الاخرس, Issam Alnajjar, Balti, Amir Eid, Wessam Qutob, Dina El Wedidi, Bataineh, Omar Rammal, Alyoung, Randar, Vortex, Smallx, A.L.A, Fuad Gritli, Donia Wael, zeyne, Marwan Moussa, Marwan Pablo, Dafencii",EG,62,0.3,0.62,-8.366,0.219,0.0,0.296,75.195,neutral
2rtKBSpEgk2PBbMDjjuKtV,Marine marchande,Les Cowboys Fringants,CA,54,0.354,0.873,-5.485,0.00122,1.73e-06,0.315,152.169,neutral
5n6rZTnbvFABpuU9cgicDi,Plus rien,Les Cowboys Fringants,CA,52,0.619,0.666,-7.889,0.648,0.0,0.696,159.951,neutral
1guIrh1itHNqNZsnwkWz08,Tant qu'on aura de l'amour,Les Cowboys Fringants,CA,52,0.647,0.748,-5.228,0.248,0.0,0.928,108.898,happy
2UUzHeM9SUJJSVDmJjgsI1,Ti-cul,Les Cowboys Fringants,CA,50,0.509,0.911,-5.225,0.376,0.0,0.811,204.284,happy
1Qyube9TzYeN7ZVjnQMAQu,Les maisons toutes pareilles,Les Cowboys Fringants,CA,50,0.521,0.765,-6.203,0.0336,0.0,0.54,111.915,neutral
3GK7LlzP8ovFRt1QRViTd7,En berne,Les Cowboys Fringants,CA,48,0.522,0.927,-6.82,0.00347,0.0,0.72,160.412,happy
7KokYm8cMIXCsGVmUvKtqf,Karma,Taylor Swift,US,89,0.642,0.62,-7.091,0.0734,0.0,0.0969,90.02,neutral
5Eh1nj7IjV9lwpcKAkidyY,One Of Your Girls,Troye Sivan,GB,88,0.629,0.654,-7.852,0.0878,0.00655,0.799,93.034,happy
3FvTHuefYV6TxE3Kseqno8,LOU LOU,"Gabito Ballesteros, Natanael Cano",worldwide,90,0.739,0.579,-8.361,0.0622,0.0,0.694,130.002,love/romance
6TlFnB8GBrlILKv5qy27Sn,Selecta (feat. Stefflon Don),"Chase & Status, Stefflon Don",GB,63,0.622,0.958,-0.513,0.114,0.000977,0.446,88.995,energetic
7BLccqmJOTWPVLB7VODQSv,Let It Ache,Juliera,CA,72,0.477,0.741,-7.328,0.401,0.0,0.17,112.045,neutral
1OG1NoKpZZLrMqMYCk9m84,LALALALA,Stray Kids,worldwide,81,0.705,0.849,-2.595,0.0647,0.0,0.609,125.976,energetic
1hjRhYpWyqDpPahmSlUTlc,Style (Taylor's Version),Taylor Swift,US,90,0.575,0.824,-4.823,0.000418,0.0214,0.292,94.971,neutral
1K39ty6o1sHwwlZwO6a7wK,Wildest Dreams (Taylor's Version),Taylor Swift,US,86,0.581,0.672,-7.415,0.0411,9.35e-05,0.514,140.061,neutral
7eT64Q8X2RsgMm4lqtWK4n,Now And Then,The Beatles,GB,47,0.438,0.547,-7.895,0.217,6.5e-05,0.4,87.188,neutral
4c5o0CHv8HeCJUG1hxRS3l,مهرجان لو حكومه خدوني قبل جنوني,El Mahrgan,EG,59,0.907,0.871,-1.368,0.0893,0.0,0.896,113.927,happy
3ZzUOWnQuNxenx2MbZqtYq,Watch Out,"Sidhu Moose Wala, Sikander Kahlon, Mxrci",CA,63,0.465,0.646,-6.882,0.00563,0.0,0.336,99.436,neutral
6XSqqQIy7Lm7SnwxS4NrGx,Classy 101,"Feid, Young Miko",worldwide,92,0.859,0.658,-4.79,0.145,0.0,0.672,100.065,love/romance
6SBv0Z2UG5lkdJPWIarKj0,الدنيا ايه,"Wegz, Draganov",EG,62,0.732,0.485,-9.81,0.51,1.91e-06,0.542,159.925,neutral
5Q1tv4GTxP3IJeGMOKdrFO,MEGAVERSE,Stray Kids,worldwide,0,0.613,0.73,-3.645,0.00875,2.25e-06,0.576,160.051,energetic
6T0sEnqjmHISIKwFETeeiP,Suburban Legends (Taylor's Version) (From The Vault),Taylor Swift,US,88,0.699,0.621,-8.739,0.198,0.0,0.344,118.048,neutral
10kAWGJi58siX7qOKFt2uY,Tab Aoulak - Karkouba,Muslim,EG,60,0.765,0.802,-8.836,0.269,0.0,0.755,100.051,happy
2gyxAWHebV7xPYVxqoi86f,get him back!,Olivia Rodrigo,GB,90,0.546,0.846,-5.719,0.0135,0.0,0.74,162.043,happy
2gkVEnpahpE3bQuvGuCpAV,Yes or No,Jung Kook,worldwide,86,0.671,0.839,-2.645,0.179,0.0,0.882,83.845,happy
3nNmRE0DxHC6ZaKkrpUumS,FINA,"Bad Bunny, Young Miko",worldwide,93,0.847,0.724,-5.41,0.0869,1.11e-06,0.396,94.601,energetic
74X2u8JMVooG2QbjRxXwR8,Perfect Night,LE SSERAFIM,CA,87,0.697,0.82,-4.502,0.1,0.0,0.502,136.054,energetic
5ONOlTiqymhzwcFjqcIT6E,Hate You,Jung Kook,worldwide,84,0.419,0.274,-9.321,0.862,0.0,0.25,79.595,sad
45wMBGri1PORPjM9PwFfrS,Blank Space (Taylor's Version),Taylor Swift,US,89,0.737,0.725,-5.417,0.0976,0.0,0.755,96.012,happy
045ZeOHPIzhxxsm8bq5kyE,Out Of The Woods (Taylor's Version),Taylor Swift,US,88,0.547,0.885,-5.961,0.000512,9.37e-05,0.192,91.992,neutral
4RoKNqyZ9622tcAeNPNv5k,City Boys,Burna Boy,GB,84,0.808,0.634,-6.764,0.0851,0.0,0.569,100.03,neutral
0k0GtcnyQLMiXrdEDbLXmJ,Please Don't Change (feat. DJ Snake),"Jung Kook, DJ Snake",worldwide,84,0.797,0.743,-6.005,0.164,1.2e-06,0.768,114.878,happy
3Kh8X9lHztqVBTgw30HbXn,Cobra,Megan Thee Stallion,US,73,0.816,0.649,-5.12,0.709,0.0,0.686,138.056,neutral
55LLrj5aARUqCLoDEwAp7v,Amrikkka,"Shabjdeed, Al Nather",EG,63,0.75,0.787,-7.367,0.77,2.44e-05,0.554,140.054,energetic
06Qo2fYR2KS1F7bL338iVT,Closer to You (feat. Major Lazer),"Jung Kook, Major Lazer",worldwide,76,0.781,0.655,-7.073,0.114,0.00249,0.493,113.031,neutral
5KfJvZ0PZzRdwFRaTUDAA7,Somebody,Jung Kook,worldwide,76,0.65,0.679,-5.557,0.286,0.0,0.256,106.059,neutral
7AbqgE05nFl9qY4FRUiq2p,Shot Glass of Tears,Jung Kook,worldwide,75,0.507,0.394,-7.188,0.508,0.0,0.164,77.955,sad
3bNNvJA7hsGw0wSpGkfOBm,Too Sad to Dance,Jung Kook,worldwide,75,0.558,0.467,-6.292,0.611,0.0,0.563,100.518,neutral
1hR8BSuEqPCCZfv93zzzz9,Welcome To New York (Taylor's Version),Taylor Swift,US,87,0.761,0.607,-4.83,0.00961,2.24e-05,0.674,116.98,love/romance
2vPMoMDXxu9uX1igWZmXSG,New Romantics (Taylor's Version),Taylor Swift,US,86,0.651,0.855,-5.959,0.0068,9.81e-06,0.698,121.98,energetic
6GXgd1BPD9bUpqw5AntGV5,All You Had To Do Was Stay (Taylor's Version),Taylor Swift,US,86,0.586,0.72,-5.556,0.000718,0.0,0.481,97.057,neutral
2ByBBvpR9b7IynvRmnG7kG,Clean (Taylor's Version),Taylor Swift,US,85,0.771,0.386,-8.917,0.276,2.01e-05,0.239,103.96,sad
43y1WpBdnEy5TR9aZoSQL9,I Wish You Would (Taylor's Version),Taylor Swift,US,85,0.669,0.851,-6.526,0.00357,1.04e-05,0.541,118.026,energetic
0rKWJnmo6Q0ovoPOLoLm0t,TOO MUCH,"The Kid LAROI, Jung Kook, Central Cee",worldwide,92,0.758,0.703,-5.979,0.252,0.0,0.465,94.985,energetic
2ve0kuaWUCt4Zx8x4bf1MR,Wonderland (Taylor's Version),Taylor Swift,US,84,0.462,0.708,-5.971,0.00933,1.88e-05,0.337,183.811,neutral
4UwqOWDpdeIDVQDuKT6iza,You Are In Love (Taylor's Version),Taylor Swift,US,84,0.537,0.495,-9.416,0.609,2.49e-06,0.492,84.948,neutral
2f0GI2ZLUtbGqFx8t2Gk6A,I Know Places (Taylor's Version),Taylor Swift,US,84,0.575,0.803,-5.393,0.087,0.0,0.68,160.039,neutral
3pv7Q5v2dpdefwdWIvE7yH,Shake It Off (Taylor's Version),Taylor Swift,US,86,0.632,0.807,-5.676,0.0103,1.27e-05,0.921,160.055,happy
5QVVjX0ZItqlVpEuVCM9Yg,This Love (Taylor’s Version),Taylor Swift,US,83,0.474,0.511,-8.766,0.299,0.0,0.0586,144.022,neutral
75W3SngKzTuoQ94uLf3y82,How You Get The Girl (Taylor's Version),Taylor Swift,US,84,0.754,0.682,-5.789,0.00209,9.88e-06,0.547,120.027,neutral
